# DES-SN5YR photometry subset (public data release: DES Collaboration 2024;
# Sanchez et al. 2024; https://github.com/des-science/DES-SN5YR ,
# doi:10.5281/zenodo.12720777). Cosmology-sample SNe Ia (IDSURVEY 10),
# zHEL 0.05-0.65 stratified (all z<0.2 + 25/bin, seed 42); SNANA SMP
# FLUXCAL -> AB mag (27.5 - 2.5 log10 FLUXCAL), SNR >= 3.
# x1/c/mB/mu columns = the release SALT3 fits (DES-Dovekie_Metadata.csv),
# carried for cross-checks only.
snid,mjd,band,mag,emag
1261236,56629.1230,i,23.7624,0.1773
1261236,56635.1980,r,23.4971,0.0516
1261236,56635.2580,g,25.4026,0.3193
1261236,56636.0530,z,23.2134,0.0819
1261236,56636.1240,i,23.3267,0.0895
1261236,56641.0630,z,23.2199,0.1560
1261236,56645.1490,i,23.0733,0.0797
1261236,56648.0520,z,23.0218,0.0668
1261236,56648.2090,r,23.2867,0.0606
1261236,56649.1830,i,23.0771,0.0646
1261236,56653.0600,g,24.8335,0.3358
1261236,56653.1770,z,23.0680,0.1219
1261236,56655.0490,r,23.6204,0.0517
1261236,56656.0600,i,23.1922,0.0476
1261236,56660.1310,g,25.7094,0.3112
1261236,56660.1380,z,23.2282,0.0862
1261236,56661.1700,i,23.3634,0.0942
1261236,56662.0600,r,23.9104,0.0544
1261236,56667.1510,z,23.6271,0.2175
1261236,56668.0440,z,23.5438,0.1037
1261236,56668.1410,i,23.7349,0.1479
1261236,56668.1790,r,24.3223,0.2627
1261236,56675.1270,z,23.8504,0.2456
1261236,56675.1750,i,24.1136,0.3217
1261236,56682.1090,z,23.9618,0.1954
1261236,56682.1550,i,24.3930,0.2279
1261236,56688.0940,z,24.1477,0.2579
1261236,56690.0890,i,24.6693,0.1886
1261236,56694.0550,r,25.2566,0.2905
1261236,56695.0450,z,24.1308,0.1873
1262267,56645.1240,r,23.0145,0.2049
1262267,56645.1260,i,23.3445,0.2854
1262267,56645.1290,z,22.9524,0.2043
1262267,56650.0490,g,24.3167,0.2068
1262267,56650.0510,r,22.9628,0.0727
1262267,56650.0530,i,22.8502,0.1067
1262267,56650.0560,z,22.7387,0.1235
1262267,56657.0450,g,24.4047,0.3228
1262267,56657.0470,r,23.0945,0.1069
1262267,56657.0500,i,22.8919,0.1461
1262267,56657.0520,z,22.6796,0.1545
1262267,56667.0640,i,23.1288,0.2273
1262267,56667.0660,z,23.1370,0.2862
1265089,56660.1030,g,24.4632,0.2323
1265089,56660.1050,r,23.3715,0.1343
1265089,56660.1070,i,23.4104,0.2031
1265089,56660.1100,z,23.5791,0.3220
1265089,56667.0750,g,23.1785,0.3230
1265089,56667.0770,r,22.4014,0.1809
1265089,56667.0790,i,22.7739,0.1913
1265089,56667.0810,z,22.9680,0.2331
1265089,56675.1160,r,22.1033,0.1256
1265089,56675.1180,i,22.3088,0.1285
1265089,56675.1210,z,22.5018,0.1876
1265089,56682.0950,g,23.1671,0.0878
1265089,56682.0980,r,22.2732,0.0496
1265089,56682.1000,i,22.1447,0.0632
1265089,56682.1020,z,22.3607,0.1106
1265089,56690.0350,g,24.1890,0.3151
1265089,56690.0380,r,22.6199,0.0794
1265089,56690.0400,i,22.5160,0.0873
1265089,56690.0430,z,22.7978,0.1309
1265089,56697.0680,r,22.7309,0.1441
1265089,56697.0700,i,22.5986,0.1338
1265089,56697.0720,z,22.5851,0.1391
1265134,56662.0600,r,25.2518,0.2120
1265134,56667.1440,g,24.1393,0.3039
1265134,56667.1540,z,23.3415,0.1596
1265134,56668.0480,z,23.2398,0.0732
1265134,56668.1790,r,22.9795,0.0860
1265134,56675.1270,z,22.5640,0.0728
1265134,56675.1990,r,22.4424,0.1007
1265134,56676.0810,g,23.0445,0.1343
1265134,56682.1090,z,22.4646,0.0512
1265134,56683.0670,g,23.1599,0.0437
1265134,56683.1090,r,22.2240,0.0185
1265134,56687.1450,g,23.4443,0.1057
1265134,56687.1570,r,22.2851,0.0373
1265134,56688.0940,z,22.3978,0.0525
1265134,56694.0460,g,23.8181,0.1251
1265134,56694.0550,r,22.4804,0.0254
1265134,56695.0460,z,22.5831,0.0461
1265260,56646.0860,i,24.9828,0.2732
1265260,56647.0470,z,24.9136,0.2949
1265260,56653.1230,i,24.0706,0.1636
1265260,56654.0460,z,23.8508,0.1264
1265260,56654.0910,r,24.0961,0.0682
1265260,56661.0570,z,23.5825,0.1508
1265260,56661.1030,i,23.5304,0.1020
1265260,56662.0440,r,23.8510,0.0670
1265260,56668.0940,z,23.2767,0.0949
1265260,56669.0570,i,23.3957,0.0990
1265260,56669.0810,r,23.7828,0.1756
1265260,56677.0570,z,23.6516,0.1584
1265260,56683.0840,i,24.0120,0.2864
1265260,56685.0400,i,24.2274,0.1696
1265260,56685.0620,r,25.3332,0.3385
1265260,56696.0240,z,23.9624,0.2256
1265260,56956.2260,r,24.7220,0.1789
1266830,56660.1190,r,23.4993,0.1661
1266830,56660.1210,i,23.7515,0.3562
1266830,56660.1240,z,23.3334,0.3309
1266830,56676.0440,g,24.3359,0.3369
1266830,56676.0460,r,22.9753,0.0996
1266830,56676.0480,i,22.8934,0.1152
1266830,56676.0510,z,22.6680,0.1209
1266830,56683.0550,r,23.4081,0.1663
1266830,56683.0570,i,22.7114,0.1380
1266830,56683.0600,z,22.9814,0.2566
1266830,56691.0620,r,23.7292,0.1890
1266830,56691.0640,i,22.9968,0.1564
1266830,56691.0670,z,23.1826,0.2575
1273127,57248.4030,g,21.1469,0.0281
1273127,57248.4060,r,20.9365,0.0390
1273127,57248.4080,i,21.1206,0.0699
1273127,57248.4100,z,21.7045,0.1649
1273127,57252.2290,g,21.3490,0.0216
1273127,57252.2310,r,21.0281,0.0225
1273127,57252.2330,i,21.2667,0.0496
1273127,57252.2360,z,21.8536,0.0978
1273127,57256.2110,r,21.2632,0.0481
1273127,57257.2120,g,21.8381,0.0423
1273127,57257.2140,r,21.3110,0.0382
1273127,57257.2160,i,21.7478,0.0805
1273127,57257.2190,z,22.3339,0.1562
1273127,57265.2120,r,21.6404,0.1242
1273127,57265.2140,i,21.9419,0.1328
1273127,57265.2170,z,22.1461,0.1332
1273127,57273.0930,g,23.6381,0.3273
1273127,57273.0960,r,22.3030,0.1228
1273127,57273.0980,i,21.8950,0.1429
1273127,57273.1000,z,21.8918,0.1948
1273127,57277.0840,g,23.7396,0.2582
1273127,57277.0860,r,22.6620,0.1249
1273127,57277.0880,i,22.3361,0.1446
1273127,57277.0910,z,22.3309,0.1815
1273127,57290.0510,r,22.2645,0.3380
1273127,57325.0230,g,24.5285,0.3496
1273127,57339.0250,z,22.9623,0.3532
1275946,57248.3750,r,21.4540,0.0381
1275946,57248.3800,z,22.0952,0.1224
1275946,57252.2150,g,20.9545,0.0096
1275946,57252.2180,r,20.9718,0.0113
1275946,57252.2200,i,21.1941,0.0205
1275946,57252.2220,z,21.4960,0.0351
1275946,57256.2300,z,21.5804,0.0703
1275946,57257.2250,g,20.6646,0.0131
1275946,57257.2270,r,20.6840,0.0206
1275946,57257.2290,i,20.9312,0.0273
1275946,57257.2320,z,21.3868,0.0419
1275946,57265.2230,g,21.0311,0.0601
1275946,57265.2250,r,20.6550,0.0289
1275946,57265.2270,i,20.8342,0.0259
1275946,57265.2300,z,21.5934,0.0410
1275946,57273.3140,g,21.2024,0.0112
1275946,57273.3160,r,20.8940,0.0102
1275946,57273.3180,i,21.1164,0.0132
1275946,57273.3200,z,21.8244,0.0297
1275946,57278.1850,g,21.5796,0.0147
1275946,57278.1880,r,21.1447,0.0123
1275946,57278.1900,i,21.3683,0.0194
1275946,57278.1920,z,22.1778,0.0494
1275946,57283.1290,g,21.9961,0.0498
1275946,57283.1310,r,21.4805,0.0429
1275946,57283.1330,i,21.4741,0.0542
1275946,57283.1360,z,22.1245,0.1146
1275946,57287.0740,i,21.6046,0.0664
1275946,57287.0770,z,22.3356,0.1349
1275946,57288.0730,z,22.3664,0.1810
1275946,57290.0700,z,21.9036,0.1288
1275946,57291.0790,g,23.2583,0.3434
1275946,57291.0810,r,21.7526,0.1017
1275946,57291.0830,i,21.4898,0.0519
1275946,57291.0860,z,22.0757,0.0762
1275946,57297.0450,r,21.9413,0.0600
1275946,57297.0480,i,21.7077,0.0737
1275946,57297.0500,z,21.9021,0.1180
1275946,57301.0460,g,23.3462,0.1350
1275946,57301.0490,r,21.9111,0.0932
1275946,57301.0510,i,21.7540,0.1323
1275946,57301.0520,z,21.6400,0.1347
1275946,57305.0640,g,23.8292,0.2916
1275946,57305.0660,r,22.2237,0.0904
1275946,57305.0680,i,21.8648,0.0936
1275946,57305.0710,z,22.4144,0.2285
1275946,57311.0200,g,24.1032,0.2079
1275946,57311.0230,r,22.5613,0.0780
1275946,57311.0250,i,22.2641,0.0793
1275946,57311.0280,z,22.3527,0.1101
1275946,57315.1630,g,23.6711,0.2143
1275946,57315.1660,r,22.6738,0.1367
1275946,57315.1680,i,22.3353,0.1431
1275946,57315.1710,z,22.7388,0.1843
1275946,57325.0120,r,22.8713,0.0873
1275946,57325.0140,i,22.7530,0.1010
1275946,57325.0170,z,22.8758,0.1518
1275946,57329.0280,g,24.1209,0.1732
1275946,57329.0310,r,23.0972,0.1048
1275946,57329.0330,i,22.9946,0.1323
1275946,57329.0350,z,22.8646,0.1751
1275946,57334.2240,g,24.2160,0.2015
1275946,57334.2260,r,23.1595,0.0951
1275946,57334.2280,i,22.9889,0.0934
1275946,57334.2310,z,23.2986,0.1650
1275946,57340.0630,g,24.1655,0.1773
1275946,57340.0660,r,23.2363,0.0874
1275946,57340.0680,i,23.1545,0.1091
1275946,57340.0700,z,23.2659,0.1603
1275946,57342.0210,g,24.2797,0.1820
1275946,57342.0240,r,23.1949,0.0916
1275946,57342.0260,i,22.3668,0.3260
1275946,57342.0280,z,23.2122,0.1848
1275946,57347.0760,g,23.6337,0.2922
1275946,57347.0790,r,23.5040,0.2648
1275946,57347.0810,i,23.3563,0.1793
1275946,57347.0840,z,23.7973,0.2900
1275946,57356.1200,g,24.0808,0.1441
1275946,57356.1220,r,23.3924,0.0874
1275946,57356.1250,i,23.5389,0.1377
1275946,57356.1270,z,23.6620,0.1687
1275946,57366.0390,g,24.4865,0.2428
1275946,57366.0410,r,23.6793,0.1240
1275946,57366.0430,i,23.6750,0.1729
1275946,57373.0400,i,23.6068,0.3175
1275946,57385.0950,r,24.1274,0.2505
1275946,57389.0620,i,24.1764,0.3604
1275946,57396.0470,r,24.1585,0.2648
1275946,57396.0490,i,23.7057,0.2414
1277173,57051.0530,r,23.2032,0.3463
1277173,57248.4190,g,20.1195,0.0192
1277173,57248.4210,r,20.1076,0.0226
1277173,57248.4230,i,20.3601,0.0439
1277173,57248.4260,z,20.7122,0.0741
1277173,57252.2670,g,20.3096,0.0151
1277173,57252.2690,r,20.2682,0.0165
1277173,57252.2720,i,20.5071,0.0323
1277173,57252.2740,z,21.0352,0.0562
1277173,57256.2710,z,21.2821,0.1128
1277173,57257.2540,g,20.5993,0.0246
1277173,57257.2560,r,20.5303,0.0256
1277173,57257.2580,i,20.9394,0.0563
1277173,57257.2610,z,21.5082,0.1037
1277173,57276.3680,g,22.7613,0.1514
1277173,57276.3700,r,21.5334,0.0719
1277173,57276.3730,i,21.5022,0.0784
1277173,57276.3750,z,21.5889,0.0960
1277173,57278.2030,g,22.7356,0.1141
1277173,57278.2050,r,21.7518,0.0534
1277173,57278.2080,i,21.6486,0.0714
1277173,57278.2100,z,21.6113,0.0741
1277173,57286.2100,g,22.9582,0.2165
1277173,57286.2130,r,22.1995,0.1242
1277173,57286.2150,i,21.6333,0.1566
1277173,57286.2170,z,20.7160,0.0933
1277173,57288.1760,z,22.0193,0.2850
1277173,57301.2820,r,22.2350,0.2154
1277173,57305.2790,g,23.7978,0.3381
1277173,57305.2810,r,22.7927,0.1585
1277173,57305.2830,i,23.0379,0.2861
1277173,57305.2860,z,23.3208,0.3378
1277173,57311.1060,g,23.2214,0.2330
1277173,57311.1090,r,23.2744,0.3137
1277173,57311.1110,i,22.6671,0.3110
1277173,57315.1810,r,22.8933,0.2351
1277173,57325.0710,r,21.8472,0.1170
1277173,57329.0570,g,23.6662,0.2835
1277173,57329.0590,r,23.0999,0.2311
1277173,57339.0330,g,23.0329,0.2074
1277173,57339.0350,r,23.3678,0.3505
1277173,57344.2130,g,23.8341,0.2683
1277173,57344.2160,r,24.0363,0.3619
1277173,57344.2180,i,23.1136,0.2861
1277173,57355.1590,r,23.4783,0.3342
1277173,57365.0540,r,23.3909,0.2304
1277173,57365.0560,i,23.3275,0.2627
1277173,57395.0940,g,23.6126,0.3500
1277173,57402.0530,i,23.7011,0.3506
1279500,57249.2930,g,21.0523,0.0084
1279500,57249.3020,r,20.9803,0.0076
1279500,57249.3180,i,21.0974,0.0095
1279500,57249.3410,z,21.6211,0.0194
1279500,57253.3430,g,21.0815,0.0074
1279500,57253.3520,r,20.9677,0.0065
1279500,57253.3730,i,21.0638,0.0087
1279500,57255.2880,z,21.7276,0.0319
1279500,57257.3230,g,21.2732,0.0087
1279500,57257.3320,r,21.0235,0.0065
1279500,57257.3530,i,21.1161,0.0074
1279500,57265.2400,z,22.2461,0.0493
1279500,57265.3910,i,21.4342,0.0230
1279500,57269.2280,g,22.4976,0.2530
1279500,57273.3420,i,21.8110,0.0166
1279500,57273.3630,z,22.4663,0.0386
1279500,57278.2170,r,21.9598,0.0162
1279500,57278.2570,g,22.9664,0.0354
1279500,57283.1890,i,21.9301,0.0213
1279500,57283.2160,z,22.2631,0.0256
1279500,57287.2380,r,22.4031,0.0331
1279500,57287.2620,i,22.0104,0.0262
1279500,57287.2910,z,22.2305,0.0395
1279500,57291.2360,r,22.4239,0.0712
1279500,57291.2520,z,22.2657,0.0350
1279500,57297.2580,r,22.6306,0.0898
1279500,57297.2730,i,22.4624,0.0526
1279500,57297.2950,z,22.4743,0.0599
1279500,57301.2920,r,22.7841,0.1466
1279500,57302.1400,z,22.7548,0.0542
1279500,57302.3050,g,24.2592,0.2730
1279500,57303.2310,g,24.4294,0.2137
1279500,57305.2920,r,22.9906,0.1088
1279500,57305.3030,i,22.6722,0.0880
1279500,57311.1200,r,23.2386,0.0638
1279500,57311.1350,i,23.0703,0.0480
1279500,57311.1600,z,23.1248,0.0557
1279500,57311.2710,g,24.4627,0.1614
1279500,57315.2200,g,24.3641,0.1999
1279500,57315.2410,r,23.2307,0.2295
1279500,57316.1000,i,23.1177,0.2115
1279500,57317.0990,z,23.2559,0.0914
1279500,57317.0990,z,23.2559,0.0914
1279500,57317.0990,z,23.2559,0.0914
1279500,57317.0990,z,23.2559,0.0914
1279500,57319.1160,r,23.7612,0.2817
1279500,57325.0810,i,23.5050,0.3331
1279500,57325.0810,i,23.5050,0.3331
1279500,57325.0810,i,23.5050,0.3331
1279500,57325.0810,i,23.5050,0.3331
1279500,57327.1830,r,23.6049,0.0820
1279500,57329.1160,z,23.6673,0.1433
1279500,57331.0650,g,24.5673,0.2560
1279500,57331.1450,r,23.6137,0.0773
1279500,57339.0470,i,23.8015,0.1509
1279500,57339.0730,z,23.8872,0.1876
1279500,57339.1770,g,25.0592,0.2853
1279500,57339.1850,r,23.8175,0.0785
1279500,57345.1350,i,23.9055,0.1260
1279500,57345.1620,z,24.1941,0.1804
1279500,57346.0380,g,24.3809,0.3264
1279500,57355.1700,r,24.1658,0.1786
1279500,57355.1860,i,24.1810,0.1567
1279500,57356.0340,z,24.1200,0.1508
1279500,57356.1090,g,24.9490,0.1645
1279500,57365.0650,r,24.1600,0.0736
1279500,57365.0810,i,24.4810,0.1188
1279500,57366.0670,g,24.9131,0.1851
1279500,57366.0760,z,24.8340,0.3188
1279500,57372.0590,r,24.2751,0.1487
1279500,57372.0760,i,24.5751,0.1927
1279500,57373.0640,g,24.9704,0.2794
1279500,57373.0730,z,24.9348,0.3603
1279500,57385.0400,i,24.9504,0.2671
1279500,57386.0560,g,25.1382,0.2483
1279500,57387.0910,r,24.6278,0.1179
1279500,57389.0870,i,24.3687,0.2395
1279500,57394.0800,r,24.5791,0.1602
1279500,57400.1160,g,24.9953,0.3519
1279500,57401.0450,r,24.9130,0.2013
1281119,57252.2890,g,22.3629,0.0843
1281119,57252.2910,r,22.0402,0.0805
1281119,57252.2930,i,22.0941,0.1486
1281119,57256.2810,r,21.6479,0.0812
1281119,57256.2830,i,21.4748,0.1114
1281119,57256.2850,z,22.3627,0.2645
1281119,57257.3090,g,21.7050,0.0502
1281119,57257.3110,r,21.4685,0.0502
1281119,57257.3130,i,21.5314,0.0783
1281119,57257.3160,z,22.1293,0.1318
1281119,57266.2700,g,21.8223,0.3098
1281119,57266.2730,r,21.2468,0.0916
1281119,57266.2750,i,21.0810,0.0722
1281119,57266.2780,z,21.6663,0.0793
1281119,57276.3560,r,21.2338,0.0512
1281119,57276.3580,i,21.6446,0.0871
1281119,57276.3600,z,22.3679,0.1597
1281119,57277.3920,g,22.5128,0.0784
1281119,57277.3950,r,21.4792,0.0396
1281119,57277.3970,i,21.7864,0.0847
1281119,57277.4000,z,22.0785,0.1320
1281119,57284.3410,r,21.9854,0.1120
1281119,57284.3430,i,21.8752,0.1866
1281119,57288.2130,r,21.8265,0.1599
1281119,57288.2150,i,21.8273,0.1741
1281119,57288.2180,z,22.8325,0.3549
1281119,57297.1780,i,21.8348,0.3032
1281119,57297.1810,z,22.0256,0.2063
1281119,57302.2930,r,22.6778,0.1333
1281119,57302.2950,i,22.6283,0.1982
1281119,57302.2980,z,22.4105,0.1852
1281119,57311.2590,r,23.3934,0.2238
1281119,57311.2610,i,22.8226,0.1521
1281119,57311.2630,z,22.8001,0.1408
1281119,57317.1720,r,23.3957,0.3593
1281119,57317.1740,i,22.7077,0.2350
1281119,57317.1770,z,22.8721,0.2460
1281119,57325.2040,z,22.9023,0.2236
1281119,57345.3310,r,23.5724,0.3596
1281119,57372.2260,r,23.4259,0.2280
1281119,57372.2280,i,22.8511,0.3096
1281119,57376.0620,z,22.0121,0.2818
1281119,57379.0780,i,22.9652,0.3328
1281119,57394.1480,i,22.5794,0.3050
1281886,57252.3030,g,23.2820,0.1067
1281886,57252.3050,r,22.8772,0.1119
1281886,57252.3070,i,23.1533,0.1806
1281886,57252.3100,z,23.0102,0.2302
1281886,57256.2920,g,22.7287,0.1096
1281886,57256.2950,r,22.5354,0.1175
1281886,57256.2970,i,22.2452,0.0928
1281886,57256.3000,z,23.1813,0.3409
1281886,57265.2860,g,22.5699,0.3588
1281886,57265.2880,r,22.1590,0.1628
1281886,57265.2910,i,21.9091,0.0858
1281886,57265.2930,z,22.4604,0.1166
1281886,57276.3100,g,22.2480,0.2300
1281886,57276.3120,r,22.0810,0.0910
1281886,57276.3140,i,22.0234,0.0592
1281886,57276.3170,z,22.2131,0.1070
1281886,57277.3070,g,22.8846,0.0669
1281886,57277.3100,r,22.1178,0.0430
1281886,57277.3120,i,22.0994,0.0540
1281886,57277.3150,z,22.2846,0.0874
1281886,57284.3240,g,23.6736,0.2053
1281886,57284.3260,r,22.5770,0.1034
1281886,57284.3280,i,22.2076,0.0815
1281886,57284.3310,z,22.7824,0.1862
1281886,57288.1990,r,22.8657,0.2566
1281886,57288.2010,i,22.6700,0.1938
1281886,57288.2040,z,22.9361,0.2431
1281886,57291.2240,r,22.4564,0.1782
1281886,57291.2260,i,22.5092,0.1613
1281886,57291.2290,z,23.2556,0.2802
1281886,57299.2220,i,22.6933,0.2939
1281886,57303.1710,i,23.4944,0.3253
1281886,57303.1730,z,22.6222,0.2136
1281886,57304.2080,r,23.9510,0.2752
1281886,57304.2100,i,22.8194,0.1260
1281886,57311.2940,g,24.5485,0.2988
1281886,57311.2980,i,23.3192,0.1205
1281886,57311.3000,z,23.0024,0.1202
1281886,57315.2100,i,23.2145,0.2067
1281886,57315.2130,z,23.3965,0.3475
1281886,57319.1370,i,23.2624,0.3105
1281886,57329.1730,i,23.6307,0.2278
1281886,57339.1240,z,23.6500,0.3552
1281886,57355.2140,i,23.9229,0.3410
1281886,57365.1100,r,24.5924,0.2504
1283923,57252.2150,g,24.1003,0.2618
1283923,57252.2180,r,23.7993,0.2685
1283923,57252.2220,z,23.3232,0.3503
1283923,57256.2110,r,22.3867,0.1298
1283923,57256.2300,z,22.5052,0.3234
1283923,57257.2120,g,22.3709,0.0883
1283923,57257.2140,r,22.3290,0.1087
1283923,57257.2160,i,22.3207,0.1665
1283923,57257.2250,g,22.2662,0.0988
1283923,57257.2270,r,22.2404,0.1536
1283923,57257.2290,i,21.9764,0.1560
1283923,57257.2320,z,22.3451,0.1883
1283923,57265.2090,g,20.9923,0.1206
1283923,57265.2120,r,20.8236,0.0648
1283923,57265.2140,i,20.9679,0.0654
1283923,57265.2160,z,21.3590,0.0629
1283923,57265.2230,g,20.8408,0.1264
1283923,57265.2250,r,20.7529,0.0555
1283923,57265.2270,i,20.7659,0.0529
1283923,57265.2300,z,21.0489,0.0469
1283923,57273.0930,g,20.9996,0.0335
1283923,57273.0960,r,20.8117,0.0309
1283923,57273.0980,i,21.0567,0.0723
1283923,57273.1000,z,21.5287,0.1410
1283923,57273.3140,g,21.1029,0.0179
1283923,57273.3160,r,20.7594,0.0166
1283923,57273.3180,i,20.8893,0.0235
1283923,57273.3200,z,21.2958,0.0353
1283923,57277.0840,g,21.3938,0.0370
1283923,57277.0860,r,21.0293,0.0298
1283923,57277.0880,i,21.3617,0.0679
1283923,57277.0910,z,21.9413,0.1270
1283923,57278.1850,g,21.6467,0.0292
1283923,57278.1880,r,20.9904,0.0199
1283923,57278.1900,i,21.2744,0.0389
1283923,57278.1920,z,21.5700,0.0528
1283923,57283.0910,g,22.2126,0.2409
1283923,57283.0940,r,21.2510,0.1166
1283923,57283.0960,i,21.5491,0.1292
1283923,57283.0990,z,21.9250,0.2105
1283923,57283.1290,g,22.1584,0.1081
1283923,57283.1310,r,21.2694,0.0613
1283923,57283.1330,i,21.4042,0.1147
1283923,57283.1360,z,21.6038,0.1347
1283923,57287.0640,z,21.6807,0.1684
1283923,57287.0740,i,21.4882,0.1294
1283923,57287.0770,z,21.4944,0.1155
1283923,57288.0590,z,21.6540,0.2091
1283923,57288.0730,z,21.3255,0.1258
1283923,57290.0510,r,21.4693,0.1832
1283923,57290.0560,z,21.9083,0.2202
1283923,57290.0690,z,21.5102,0.1460
1283923,57291.0810,r,21.7436,0.1761
1283923,57291.0830,i,21.4834,0.1145
1283923,57291.0860,z,21.4616,0.0854
1283923,57297.0300,g,23.2800,0.2430
1283923,57297.0320,r,22.1280,0.1442
1283923,57297.0370,z,22.0254,0.2222
1283923,57297.0450,r,22.2136,0.1422
1283923,57297.0480,i,21.9102,0.1917
1283923,57297.0500,z,22.0718,0.2614
1283923,57301.0400,z,22.6777,0.3383
1283923,57301.0460,g,23.1262,0.2259
1283923,57301.0490,r,21.9502,0.1561
1283923,57301.0510,i,21.6588,0.2459
1283923,57301.0530,z,21.4218,0.1854
1283923,57305.0510,g,23.4974,0.2656
1283923,57305.0530,r,22.8202,0.2127
1283923,57305.0660,r,22.5780,0.2299
1283923,57311.0090,r,23.4335,0.3003
1283923,57311.0200,g,23.5715,0.2399
1283923,57311.0230,r,22.7268,0.1557
1283923,57311.0250,i,22.7370,0.2704
1283923,57311.0280,z,22.9726,0.3411
1283923,57315.1660,r,23.0338,0.3419
1283923,57325.0120,r,23.1906,0.2141
1283923,57325.0140,i,22.9337,0.2642
1283923,57325.0230,g,24.0104,0.2939
1283923,57329.0170,r,23.2669,0.2654
1283923,57329.0280,g,24.1200,0.3179
1283923,57329.0310,r,23.1661,0.2032
1283923,57334.1900,r,23.7082,0.2338
1283923,57334.2260,r,23.3762,0.2142
1283923,57334.2280,i,23.0351,0.2215
1283923,57334.2310,z,23.4034,0.3454
1283923,57340.0630,g,24.0472,0.2863
1283923,57342.0210,g,24.2593,0.3154
1283923,57342.0240,r,23.6466,0.2382
1283923,57342.0280,z,23.2534,0.3453
1283923,57347.0830,z,23.3317,0.3546
1283923,57356.1200,g,24.3748,0.3562
1283923,57356.1220,r,23.4796,0.1773
1283923,57356.1270,z,23.3569,0.2378
1283923,57366.0460,z,23.2081,0.2751
1283923,57403.0520,z,23.1137,0.2860
1289346,57252.2150,g,24.4255,0.2016
1289346,57252.2180,r,24.5036,0.2728
1289346,57252.2200,i,24.3025,0.3450
1289346,57252.2220,z,23.9273,0.3432
1289346,57257.2290,i,23.1191,0.2102
1289346,57265.2270,i,23.6080,0.3166
1289346,57265.2300,z,23.2795,0.1975
1289346,57273.3140,g,23.9937,0.1444
1289346,57273.3160,r,24.2765,0.2190
1289346,57273.3180,i,23.9087,0.1706
1289346,57273.3200,z,23.6318,0.1662
1289346,57278.1850,g,24.0363,0.1385
1289346,57278.1880,r,23.8537,0.1426
1289346,57278.1900,i,24.0991,0.2305
1289346,57278.1920,z,23.7352,0.2125
1289346,57283.1290,g,24.0123,0.3057
1289346,57283.1310,r,23.2439,0.2013
1289346,57291.0860,z,23.6699,0.3443
1289346,57297.0450,r,23.6722,0.2923
1289346,57297.0500,z,23.0476,0.3495
1289346,57301.0460,g,23.7118,0.2233
1289346,57301.0490,r,23.3982,0.3363
1289346,57305.0640,g,22.2815,0.0684
1289346,57305.0660,r,22.4525,0.1095
1289346,57305.0680,i,22.9385,0.2586
1289346,57305.0710,z,22.6016,0.2636
1289346,57311.0200,g,21.9791,0.0309
1289346,57311.0230,r,21.9491,0.0409
1289346,57311.0250,i,22.0667,0.0679
1289346,57311.0280,z,21.9788,0.0800
1289346,57315.1630,g,22.2010,0.0582
1289346,57315.1660,r,22.0813,0.0812
1289346,57315.1680,i,22.1061,0.1178
1289346,57315.1710,z,22.0925,0.1111
1289346,57325.0120,r,22.3230,0.0528
1289346,57325.0140,i,22.4383,0.0807
1289346,57325.0160,z,22.1223,0.0828
1289346,57329.0280,g,22.9790,0.0622
1289346,57329.0310,r,22.7029,0.0749
1289346,57329.0330,i,22.4386,0.0796
1289346,57329.0350,z,22.1837,0.0947
1289346,57334.2240,g,23.0571,0.0867
1289346,57334.2260,r,22.8006,0.0683
1289346,57334.2280,i,22.7219,0.0742
1289346,57334.2310,z,22.4822,0.0827
1289346,57340.0630,g,23.5153,0.0827
1289346,57340.0660,r,23.0619,0.0715
1289346,57340.0680,i,22.9560,0.0902
1289346,57340.0700,z,22.8125,0.1093
1289346,57342.0210,g,23.5339,0.1061
1289346,57342.0240,r,23.0744,0.0798
1289346,57342.0280,z,22.7954,0.1356
1289346,57347.0790,r,23.1684,0.1983
1289346,57347.0810,i,23.1781,0.1546
1289346,57347.0840,z,22.8644,0.1262
1289346,57356.1200,g,24.1521,0.1398
1289346,57356.1220,r,23.5091,0.0973
1289346,57356.1250,i,23.2760,0.1060
1289346,57356.1270,z,22.9817,0.0942
1289346,57366.0390,g,24.8486,0.3079
1289346,57366.0410,r,23.5448,0.1084
1289346,57366.0430,i,23.4101,0.1347
1289346,57366.0450,z,22.9810,0.1207
1289346,57373.0400,i,23.4836,0.2729
1289346,57385.0950,r,24.4579,0.3299
1289346,57385.1000,z,23.2466,0.1744
1289346,57389.0600,r,23.7503,0.1717
1289346,57389.0620,i,23.5499,0.2014
1289346,57389.0640,z,23.1243,0.2105
1289346,57396.0510,z,23.3539,0.2548
1289346,57403.0470,r,23.9203,0.2235
1289346,57403.0490,i,24.1291,0.3084
1289346,57403.0510,z,23.3587,0.2012
1289982,56885.2890,g,23.1885,0.1404
1289982,56885.3000,z,23.3582,0.0677
1289982,56885.3450,i,23.3734,0.0499
1289982,56885.3690,r,23.1892,0.0511
1289982,56888.2810,g,22.8598,0.0327
1289982,56903.2460,r,23.0432,0.0572
1289982,56903.2620,i,22.9211,0.0714
1289982,56912.2570,z,23.3278,0.0939
1289982,56912.3040,r,23.4227,0.0996
1289982,56912.3200,i,23.2661,0.0647
